"term","hazard.ratio","confint.low","confint.high","p.value","padj.FDR","samples.with.microbe","samples.without.microbe","pass.prevalence.split"
"Paenibacillus.virus.Tripp",3.71461512712828,0.506734860997696,27.2299512125987,0.196654056454245,0.937863904619564,1,497,"No"
"Brome.mosaic.virus",3.72052392303124,0.505397780718966,27.3889177790928,0.197062194671686,0.937863904619564,1,497,"No"
"Brucella.pinnipedialis",3.72052392303124,0.505397780718966,27.3889177790928,0.197062194671686,0.937863904619564,1,497,"No"
"Bruges.orthohantavirus",3.72052392303124,0.505397780718966,27.3889177790928,0.197062194671686,0.937863904619564,1,497,"No"
"Clover.yellow.mosaic.virus",3.72052392303124,0.505397780718966,27.3889177790928,0.197062194671686,0.937863904619564,1,497,"No"
"Leptospirillum.sp..Group.II..CF.1.",3.72052392303124,0.505397780718966,27.3889177790928,0.197062194671686,0.937863904619564,1,497,"No"
"Lonomia.obliqua.nucleopolyhedrovirus",3.72052392303124,0.505397780718966,27.3889177790928,0.197062194671686,0.937863904619564,1,497,"No"
"Ranid.herpesvirus.2",3.72052392303124,0.505397780718966,27.3889177790928,0.197062194671686,0.937863904619564,1,497,"No"
"Desulfovibrio.sp..G11",3.70363747645846,0.504492297269225,27.1895738176305,0.197997574468083,0.937863904619564,1,497,"No"
"Staphylococcus.virus.CNPH82",3.70363747645846,0.504492297269225,27.1895738176305,0.197997574468083,0.937863904619564,1,497,"No"
"Lactobacillus.hordei",0.276059436523817,0.0384401146866991,1.98253343193631,0.200686538908996,0.937863904619564,6,492,"No"
"Methanococcus.voltae",0.401326179914106,0.099065585381757,1.62581891646611,0.200872354854706,0.937863904619564,9,489,"No"
"Rhizobium.sp..TCK",2.11375489961886,0.670732838284002,6.66131061525707,0.201245254242856,0.937863904619564,4,494,"No"
"Huangpi.Tick.Virus.1",1.92210989160949,0.704774395824668,5.24211216711418,0.201788422983706,0.937863904619564,8,490,"No"
"Fibrobacter.succinogenes",0.403621036634392,0.0999532375086508,1.6298615760167,0.202658874902844,0.937863904619564,9,489,"No"
"Methanococcus.aeolicus",1.91159137977041,0.705361567110414,5.1805793987079,0.202742411041696,0.937863904619564,7,491,"No"
"Halobacteriovorax.sp..BALOs_7",0.40233854809235,0.0989165160042623,1.63649422583873,0.203415402303986,0.937863904619564,494,4,"No"
"Entomoplasma.somnilux",2.53780274972407,0.60151405981012,10.7070527969706,0.204824267662596,0.939905071027181,5,493,"No"
"Streptococcus.respiraculi",3.58045288154892,0.495078556277817,25.8941589661544,0.206401778151501,0.940451804561109,2,496,"No"
"Magnetococcus.marinus",0.281586720988707,0.0393994817713397,2.01249046617792,0.206595632024222,0.940451804561109,7,491,"No"
"Methanothermobacter.sp..CaT2",3.59013052059973,0.49366479787925,26.1088844299048,0.206715721304078,0.940451804561109,2,496,"No"
"Haloferax.volcanii",2.0971966677073,0.660375061566858,6.66020587241287,0.209058570977777,0.941429080811927,5,493,"No"
"Candidatus.Paracaedibacter.acanthamoebae",0.401248455438222,0.0963658096979139,1.67072038823998,0.209575433534843,0.941429080811927,8,490,"No"
"Lactobacillus.lindneri",2.08126093241529,0.660969535622151,6.55347460866092,0.210401022846526,0.941429080811927,5,493,"No"
"Campylobacter.volucris",1.89085487323628,0.696936744120404,5.13006694194862,0.210955020488723,0.941429080811927,7,491,"No"
"Pseudomonas.sp..R3.18.08",0.284505391407018,0.0396864482611774,2.03957071711156,0.211020993456719,0.941429080811927,9,489,"No"
"Weissella.confusa",0.411070041237629,0.101982607788064,1.65693526051295,0.211315276818433,0.941429080811927,9,489,"No"
"Vibrio.tritonius",0.410636883876714,0.101637431465049,1.65906052494021,0.211538712232373,0.941429080811927,8,490,"No"
"Mycolicibacter.sinensis",0.410768615858397,0.101618139298074,1.66044032039683,0.211870402121497,0.941429080811927,9,489,"No"
"Pseudonocardia.sp..EC080619.01",0.27508206295577,0.0362536925896416,2.08723955974688,0.2119243696997,0.941429080811927,2,496,"No"
"Gammapapillomavirus.sp.",3.54985634973389,0.48382153009444,26.0457200019319,0.212786271234532,0.941464705072933,1,497,"No"
"Aphis.glycines.virus.2",2.45015262902844,0.598137024519444,10.0365763352605,0.212906186516408,0.941464705072933,2,496,"No"
"Bacillus.sp..DU.106",3.53753924354743,0.482912574672275,25.9139739902834,0.213677171369493,0.942912559750195,1,497,"No"
"Erwinia.sp..J780",0.48202997465578,0.152187853086673,1.52675060298225,0.214751771156339,0.943174540401178,10,488,"No"
"Propionibacterium.virus.PHL301M00",2.07100592514762,0.654957543252317,6.54861614494638,0.215165225300983,0.943590849047213,5,493,"No"
"Pseudomonas.amygdali",1.77124287123559,0.715538522932386,4.38453166161585,0.216391691100975,0.946008239363387,10,488,"No"
"Candidatus.Thioglobus.singularis",1.76604166171682,0.715355848121624,4.35993241560701,0.217398453895031,0.947295186408315,10,488,"No"
"Sporolactobacillus.terrae",0.407820889332188,0.097973171525269,1.69758593282653,0.217701025299759,0.947295186408315,4,494,"No"
"Mesoplasma.tabanidae",2.41044662799023,0.592911185894812,9.79953336117406,0.218884862973857,0.947501480465061,4,494,"No"
"Pseudohongiella.spirulinae",2.41930654539731,0.591364014110754,9.89753184323125,0.21902652788587,0.947501480465061,2,496,"No"
"Jeotgalibaca.sp..PTS2502",0.414335827980604,0.101370500590328,1.69353191854271,0.21998407892819,0.947501480465061,9,489,"No"
"Porcine.type.C.oncovirus",3.47987491925752,0.473938815614601,25.550828619036,0.220231831371812,0.947501480465061,1,497,"No"
"Leisingera.sp..NJS201",1.86324304543415,0.686202844663082,5.0592542327091,0.2220616241967,0.951551285107183,8,490,"No"
"Olivibacter.sp..LS.1",2.39609665934747,0.587720973098341,9.76871587663324,0.22295694417464,0.952299961210986,4,494,"No"
"Acholeplasma.oculi",1.65687980601806,0.733040133259688,3.74502099821306,0.224911350123635,0.953399114186162,10,488,"No"
"Lactobacillus.apis",0.295611283203471,0.0412657083632939,2.11764281344394,0.225088238561026,0.953399114186162,6,492,"No"
"Burkholderia.insecticola",0.29535721418056,0.0410862752494321,2.12323661463342,0.225584385947358,0.953399114186162,7,491,"No"
"Serratia.ficaria",2.03387738511302,0.643966246770943,6.42371745167816,0.22631206256551,0.953399114186162,5,493,"No"
"Burkholderia.sp..MSMB0266",2.04886003466608,0.641031806208244,6.54854782710768,0.226318976530172,0.953399114186162,6,492,"No"
"Acetobacter.ghanensis",0.486318187351712,0.151005888818359,1.5661997104864,0.227010039628065,0.953399114186162,8,490,"No"
"Encephalitozoon.intestinalis",3.40635342275492,0.465373555146067,24.9331821982714,0.227507158306343,0.953399114186162,495,3,"No"
"Dysosmobacter.welbionis",0.295085309576318,0.0405774223375094,2.14590614464093,0.227943752206778,0.953399114186162,7,491,"No"
"Formosa.sp..Hel3_A1_48",1.84370625058751,0.680811157625037,4.99294510729455,0.228752667643415,0.953399114186162,7,491,"No"
"Alistipes.sp..5CBH24",0.415109434056575,0.0991233483946693,1.7383981174312,0.228890711804455,0.953399114186162,6,492,"No"
"Lactobacillus.hilgardii",0.297523055116274,0.0412419378457101,2.14635812354121,0.229207188449701,0.953399114186162,4,494,"No"
"Nitrosococcus.wardiae",1.84518935453463,0.678145140151326,5.02064167757387,0.230346031307961,0.953399114186162,7,491,"No"
"Halohasta.litchfieldiae",0.424513384688123,0.104248966947287,1.72866570342601,0.231712427500573,0.954719275669991,7,491,"No"
"Caldisphaera.lagunensis",0.301901791039721,0.04207518819088,2.1662337199658,0.233589590798063,0.954719275669991,5,493,"No"
"Citrobacter.braakii",0.302682744767033,0.0423193376648454,2.16489314424717,0.233838810166731,0.954719275669991,7,491,"No"
"Thermocrinis.minervae",0.299547329408079,0.0411080294137853,2.18275124921027,0.234188733818222,0.954719275669991,5,493,"No"
"Sulfolobus.acidocaldarius",0.301179970597689,0.0413207558996074,2.19524964426138,0.236369366930604,0.954719275669991,6,492,"No"
"Microcystis.viridis",0.304927936491025,0.0425924118808288,2.18304252674937,0.236971629412945,0.954719275669991,4,494,"No"
"Micromonospora.sp..WMMA2032",1.63700754139957,0.722051509633685,3.71136083069556,0.237930547608772,0.954719275669991,10,488,"No"
"Prosthecochloris.sp..CIB.2401",0.429183217056476,0.105051210921993,1.75341371304824,0.238819870322879,0.954719275669991,5,493,"No"
"Micrococcus.sp..V7",1.8278952209556,0.669529582163099,4.99037089294494,0.239168557402689,0.954719275669991,5,493,"No"
"Streptococcus.sp..KCOM.2412",0.307177011160711,0.042841800098237,2.20246852301405,0.240246168716939,0.954719275669991,9,489,"No"
"Pseudothermotoga.hypogea",0.432269630411251,0.106532857996608,1.75398498538196,0.240528532502359,0.954719275669991,7,491,"No"
"Corynebacterium.sp..2019",0.308000053571983,0.0429907829645557,2.20661328914517,0.24112363068859,0.954719275669991,9,489,"No"
"Candidatus.Dependentiae.bacterium..ex.Spumella.elongata.CCAP.955.1.",2.33007408258075,0.566199669207555,9.58892335262788,0.241226789794317,0.954719275669991,4,494,"No"
"Pontimonas.salivibrio",0.434555183689584,0.107596206557266,1.75506380488408,0.241928780880547,0.954719275669991,10,488,"No"
"Borrelia.anserina",2.30375652255781,0.568558121004555,9.33465536619278,0.242399587271244,0.954719275669991,3,495,"No"
"Salinimonas.sediminis",0.309862432497113,0.0432643733497861,2.21925616018434,0.243465206351443,0.954719275669991,6,492,"No"
"Enterobacter.sp..E20",0.41909770111977,0.0971735574540655,1.80751726792449,0.243544437155142,0.954719275669991,2,496,"No"
"Mycobacterium.virus.Ibhubesi",2.33304810203497,0.56072426716838,9.7072906687209,0.244163448482284,0.954719275669991,2,496,"No"
"Capnocytophaga.sp..H2931",1.70759485180652,0.691835904304373,4.21469912124318,0.245734452543325,0.958053040476019,8,490,"No"
"Shimwellia.blattae",0.437281077694118,0.107934356441949,1.77158364780885,0.246532278174405,0.958907611719265,7,491,"No"
"Halobacillus.litoralis",0.504663538322216,0.158464325694604,1.60720897776534,0.247229282185044,0.959662159806363,7,491,"No"
"Thermococcus.celer",1.69435741850541,0.689998385985848,4.1606576478328,0.249973832979884,0.963002432401114,7,491,"No"
"Paenibacillus.crassostreae",0.437092348647141,0.106676207107756,1.79093095288709,0.250088674471293,0.963002432401114,10,488,"No"
"Candidatus.Ruthia.magnifica",2.29975345788727,0.555624441461243,9.51877846330013,0.250513034743341,0.963002432401114,3,495,"No"
"Streptomyces.sp..S501",3.22257491208131,0.437738408447951,23.7241897524984,0.250608308174969,0.963002432401114,1,497,"No"
"Methanospirillum.hungatei",0.436779573131664,0.106246932388039,1.79559438768847,0.250791777174789,0.963073423269239,9,489,"No"
"Candidatus.Korarchaeum.cryptofilum",1.96373490952006,0.620027017867373,6.21949476997246,0.251248920853815,0.964194576609938,3,495,"No"
"Bacillus.lehensis",0.439478290694013,0.107088570241562,1.80356472736221,0.253751125175461,0.965325584112469,6,492,"No"
"Halomonas.venusta",0.437008027629752,0.105337103417864,1.81299855432001,0.254142966521107,0.965325584112469,5,493,"No"
"Thermanaerovibrio.velox",1.67813576324931,0.687556541011916,4.09586626250648,0.255490530283291,0.965325584112469,7,491,"No"
"Leishmania.donovani",3.13638243546134,0.437034424060143,22.5082836497948,0.255631346000297,0.965325584112469,489,9,"No"
"X.Pseudomonas..mesoacidophila",1.60938672699116,0.708260428477864,3.65702435554927,0.255839220974676,0.965325584112469,10,488,"No"
"Thermococcus.sp..EXT12c",1.95419960315461,0.61498585766407,6.20972993342503,0.2560410121143,0.965325584112469,5,493,"No"
"Pantoea.stewartii",1.78304812651533,0.657054579918832,4.83865529384572,0.256203218995515,0.965325584112469,6,492,"No"
"Arabis.mosaic.virus",3.16008948698292,0.430036620585211,23.2216631973118,0.258187554012866,0.965325584112469,1,497,"No"
"Mesorhizobium.phage.vB_MloP_Lo5R7ANS",3.16008948698292,0.430036620585211,23.2216631973118,0.258187554012866,0.965325584112469,1,497,"No"
"Halorhabdus.utahensis",2.25169876848213,0.549311922520426,9.22999690361792,0.259463508289766,0.965325584112469,2,496,"No"
"Shewanella.sp..MEBiC00475",0.518080705991397,0.164657421221307,1.63009730098829,0.260820936852224,0.965325584112469,8,490,"No"
"Halomonas.sp..N3.2A",1.94289126276782,0.609692580286634,6.19136033632699,0.261352658617659,0.965325584112469,3,495,"No"
"Mythimna.unipuncta.granulovirus.A",2.27403686714877,0.541456238350262,9.55062165117505,0.261834096176412,0.965325584112469,4,494,"No"
"Mycoplasma.flocculare",1.77548809938202,0.649862631682493,4.85080667415161,0.262930461453371,0.965325584112469,6,492,"No"
"Pyrobaculum.aerophilum",1.76339870001666,0.652822838221681,4.76327541433916,0.263211423973207,0.965325584112469,6,492,"No"
"Helicobacter.bizzozeronii",1.92728419236757,0.610600687663553,6.08322989671543,0.263232852801614,0.965325584112469,4,494,"No"
"Achromobacter.ruhlandii",0.447148102833614,0.109019757574183,1.83399257452621,0.263686265844148,0.965325584112469,7,491,"No"
"Yersinia.phage.phiR1.37",1.66498268688966,0.680549248233716,4.07342650783484,0.264055350495815,0.965325584112469,6,492,"No"
"Streptomyces.sp..DUT11",2.22444008965924,0.546795919242445,9.04932450728339,0.264102828899115,0.965325584112469,4,494,"No"
"Paenibacillus.kribbensis",2.23445911476547,0.544896410066611,9.16285635823539,0.264132176342603,0.965325584112469,5,493,"No"
"Lactobacillus.sp..wkB8",0.325664283384389,0.0454469696692419,2.33364790313062,0.264183460870639,0.965325584112469,5,493,"No"
"Desulfurococcus.amylolyticus",2.222129144929,0.545356012093978,9.0543751737204,0.265267955465524,0.965325584112469,3,495,"No"
"Rhizobium.sp..N324",2.21142571672125,0.544954195478337,8.97397201664538,0.266773338963433,0.965325584112469,3,495,"No"
"Propionibacterium.virus.PHL095N00",0.556554727113426,0.197665156048661,1.56706002445897,0.267225211472423,0.965325584112469,7,491,"No"
"Lactococcus.phage.98201",0.315020193959666,0.0409212574272056,2.4250897660933,0.267316893977092,0.965325584112469,1,497,"No"
"Lactococcus.phage.BK5.T",0.315020193959666,0.0409212574272056,2.4250897660933,0.267316893977092,0.965325584112469,1,497,"No"
"Lactococcus.phage.phiL47",0.315020193959666,0.0409212574272056,2.4250897660933,0.267316893977092,0.965325584112469,1,497,"No"
"Lactococcus.phage.Tuc2009",0.315020193959666,0.0409212574272056,2.4250897660933,0.267316893977092,0.965325584112469,1,497,"No"
"Staphylococcus.fleurettii",1.75588287660596,0.648811767083348,4.75195554824447,0.267733050519624,0.965325584112469,7,491,"No"
"Thalassospira.xiamenensis",0.32718613876033,0.0453590848081439,2.36007339763773,0.267773346369378,0.965325584112469,6,492,"No"
"Bartonella.bacilliformis",1.75886847537926,0.647348242673245,4.77890895464206,0.26818939925028,0.965325584112469,7,491,"No"
"Planococcus.sp..PAMC.21323",0.328563791123851,0.0457862691920793,2.35778469708454,0.268322269497386,0.965325584112469,6,492,"No"
"Halomonas.sp..KO116",0.329154043634661,0.0459523211553246,2.35771298853082,0.268651241758465,0.965325584112469,5,493,"No"
"Pigeon.aviadenovirus.A",0.32884161075265,0.0457876992720048,2.36169990372313,0.268883573165161,0.965325584112469,6,492,"No"
"Ferroplasma.acidarmanus",0.329933613504549,0.0460711423747726,2.36278467841458,0.269618881595137,0.965325584112469,6,492,"No"
"Sulfurospirillum.multivorans",0.454649913154106,0.112156289307759,1.8430223111593,0.269685715815777,0.965325584112469,9,489,"No"
"Mycoplasma.cynos",0.456271825196358,0.112997714505109,1.84237335577795,0.270513551958931,0.965325584112469,10,488,"No"
"Marinomonas.sp..FW.1",3.03814187767993,0.420808223183047,21.9347093530952,0.270562387460682,0.965325584112469,3,495,"No"
"Alphapapillomavirus.12",1.90500077984945,0.604247722062719,6.00586123657794,0.271300425488874,0.965407191398297,6,492,"No"
"Deinococcus.sp..S14.83",0.457037830692983,0.113097431062312,1.84693477758537,0.271812162364246,0.965407191398297,10,488,"No"
"Paenibacillus.guangzhouensis",0.332348594333632,0.046456831083119,2.37759626690674,0.2725269369449,0.965407191398297,8,490,"No"
"Planococcus.faecalis",1.90555855944122,0.601833892423985,6.03348111359203,0.272872861639393,0.965407191398297,5,493,"No"
"Francisella.sp..TX077308",3.0321055921648,0.417098492394242,22.0419504977428,0.273083208569647,0.965407191398297,2,496,"No"
"Dehalogenimonas.formicexedens",0.332718863997757,0.0464001411004516,2.38580831511481,0.273580706007533,0.965407191398297,5,493,"No"
"Listeria.seeligeri",0.458310498456937,0.113389002681836,1.85245930405819,0.273589036991296,0.965407191398297,9,489,"No"
"Arcanobacterium.phocae",0.553740493804211,0.192150915531743,1.59576931304226,0.273727754285452,0.965407191398297,8,490,"No"
"Thauera.hydrothermalis",0.333537378598797,0.046635515411611,2.38546056456491,0.274018814193763,0.965850131913642,7,491,"No"
"Aeromonas.sp..ASNIH3",1.5834505848377,0.694323595757269,3.611163108879,0.274544527226605,0.9662442981588,9,489,"No"
"Arcobacter.trophiarum",0.458196281444218,0.112910260021276,1.85938666946431,0.274801807486226,0.9662442981588,7,491,"No"
"Streptococcus.phage.SM1",3.00944567354238,0.416347785866693,21.7528796103716,0.274958331204688,0.9662442981588,1,497,"No"
"Mycobacterium.sp..WY10",0.33220831807532,0.0458457638742571,2.40725330482285,0.275458753038972,0.966838690011114,5,493,"No"
"Human.polyomavirus.5",3.02223629708431,0.411176652156927,22.2140828947844,0.277160116232356,0.969313120699977,2,496,"No"
"Streptococcus.marmotae",0.337645623518942,0.0470000942158179,2.42562422445372,0.280491858458253,0.973724126862442,5,493,"No"
"Pyrodictium.delaneyi",0.338392855983159,0.0472870835416047,2.42158569326209,0.280525529347725,0.973724126862442,4,494,"No"
"Ignicoccus.hospitalis",0.463559886310776,0.114598537007995,1.87513535344232,0.280920940448095,0.973724126862442,9,489,"No"
"Rhodoluna.lacicola",1.64179144774388,0.666487126397828,4.04430791102183,0.28109048376961,0.973724126862442,8,490,"No"
"Methylovorus.glucosotrophus",0.339009213399301,0.0473407158703922,2.42766178450399,0.281501871370547,0.974257931256616,7,491,"No"
"Serratia.sp..FDAARGOS_506",0.340248646903331,0.0475516455306921,2.43459801290839,0.282933539580242,0.976631029290284,5,493,"No"
