"taxa","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","test.var"
"s__Actinomyces viscosus",1.33468605893432,-0.0948718259522153,0.175118704851089,-0.541757238513663,0.587985752898051,0.776316385111207,"BH"
"s__Actinoplanes derwentensis",1.51865122250293,0.143811035517233,0.172265807649466,0.834820545525008,0.403818756075935,0.642425201326487,"BH"
"s__Actinoplanes friuliensis",14.7101985252386,0.236846749919303,0.171872177691043,1.3780400824679,0.168190913145673,0.38758621046679,"BH"
"s__Actinoplanes missouriensis",1.20125439182752,0.0114697089028684,0.180385778506139,0.063584330194179,0.949301209185342,NA,"BH"
"s__Actinoplanes sp. N902-109",1.38082213898592,-0.0968229011300311,0.169561573775908,-0.571019122870328,0.567986680250917,0.764743580190703,"BH"
"s__Actinoplanes sp. OR16",1.45431664287387,-0.118001236139378,0.174594905362376,-0.675857270259194,0.499131269304116,0.713475947452859,"BH"
"s__Actinoplanes sp. SE50/110",0.943609984074783,0.0569637663349977,0.202863398013579,0.2807986403303,0.778864846545462,NA,"BH"
"s__Actinoplanes teichomyceticus",5.94994401282984,0.152444287489996,0.141361496141085,1.07840035406706,0.280855129075286,0.527704757778701,"BH"
"s__Actinopolymorpha singaporensis",1.49633661592404,0.193454272716562,0.177014532996557,1.09287225993091,0.274449889406098,0.518979061089601,"BH"
"s__Actinopolyspora erythraea",3.58956762034193,0.112488773974647,0.146785392253194,0.766348559948062,0.443468931619515,0.672358800319257,"BH"
"s__Actinosynnema mirum",1.34388032757828,-0.512104928416949,0.173332195165599,-2.95447091019468,0.00313205679565035,0.023560175168184,"BH"
"s__Actinosynnema pretiosum",3.76779248983959,-0.541319993264909,0.180866115422208,-2.99293204811342,0.00276311262695483,0.0215279873902305,"BH"
"s__Actinotignum schaalii",1.10475834788793,0.0139612378932772,0.187783437876266,0.0743475465737107,0.940733844993077,NA,"BH"
"s__Adlercreutzia equolifaciens",1.06798196496695,-0.154550237216483,0.190978100272108,-0.809256333560121,0.418367717669168,NA,"BH"
"s__Adoxophyes honmai entomopoxvirus",1.04033022215183,0.0244296213771563,0.193280971444194,0.126394342881342,0.899419779967972,NA,"BH"
"s__Advenella kashmirensis",1.07710903330666,-0.080540644344246,0.189785723192344,-0.424376728604711,0.671291089605684,NA,"BH"
"s__Advenella mimigardefordensis",1.25657222972385,-0.228543875188411,0.176309825966805,-1.2962628369416,0.194884947387112,0.421547201869496,"BH"
"s__Aeribacillus pallidus",1.16928842120343,-0.109093613823928,0.182501261416415,-0.597769094729752,0.549994014818277,NA,"BH"
"s__Aerococcaceae bacterium ZY16052",1.31271190363079,0.0993688342547996,0.17968252349682,0.553024480739542,0.580246647000943,0.773298632939226,"BH"
"s__Aerococcus christensenii",1.18322277501953,-0.143325004535455,0.182908399429734,-0.783588971213509,0.433281329250058,NA,"BH"
"s__Aerococcus sanguinicola",1.12330436068383,0.0111938984025678,0.186265692111797,0.0600964046339203,0.952078853476021,NA,"BH"
"s__Aerococcus urinae",1.07719570832241,0.0678533737760454,0.190264893241093,0.356625821086529,0.721371944473979,NA,"BH"
"s__Aerococcus urinaehominis",1.07718898602169,-0.0311601485943937,0.189884695723105,-0.164100368782918,0.869652131502248,NA,"BH"
"s__Aerococcus viridans",1.54246076650862,-0.215151721024416,0.199703529859523,-1.07735562398801,0.281321421057215,0.527704757778701,"BH"
"s__Aeromonas caviae",1.92024382727871,-0.454126104495875,0.221366930682479,-2.05146316613685,0.0402218631257534,0.145496433449792,"BH"
"s__Aeromonas dhakensis",1.15072804440626,-0.108374616818912,0.184082990319329,-0.588726946639199,0.556044458465181,NA,"BH"
"s__Aeromonas encheleia",1.22442922753495,0.128396267389126,0.179341802445083,0.715930506098502,0.47403426061457,0.69302031435241,"BH"
"s__Aeromonas hydrophila",9.97273640098417,0.461506103828323,0.262502513402859,1.7581016571832,0.0787302138694379,0.231729579296204,"BH"
"s__Aeromonas media",1.19202205360671,-0.121120635696203,0.182012906411072,-0.665450808321552,0.505762196863216,NA,"BH"
"s__Aeromonas rivipollensis",10.050319050574,-0.194280054130065,0.158496078531895,-1.22577199341225,0.220284489268771,0.45489816376182,"BH"
"s__Aeromonas salmonicida",3.76860952739877,-0.255239652780478,0.24936713234008,-1.02354969712845,0.306048015082512,0.554956630929669,"BH"
"s__Aeromonas schubertii",1.43647000451314,0.29293468917804,0.168441229032801,1.73909137839997,0.0820186909363183,0.23963427969993,"BH"
"s__Aeromonas sp. ASNIH1",1.37232953639232,0.702860772065933,0.209740294359938,3.35110034154784,0.000804911309525732,0.00847547700673877,"BH"
"s__Aeromonas sp. ASNIH3",1.2335794525089,0.0178203688426207,0.197895317740885,0.0900494718422491,0.928247901639695,0.967834944503741,"BH"
"s__Aeromonas sp. ASNIH4",1.73986212817473,0.245181025540839,0.217371298123248,1.12793651994396,0.25934672922852,0.502210153760051,"BH"
"s__Aeromonas sp. ASNIH5",1.25238398583751,0.492736037511476,0.202454277450334,2.43381391451388,0.0149406738884642,0.0746713676436464,"BH"
"s__Aeromonas sp. ASNIH7",1.20068970185244,0.485563129172669,0.203496461300218,2.38610109517492,0.0170280694027461,NA,"BH"
"s__Aeromonas sp. CA23",3.5292052562069,-0.698835311850852,0.198906319213629,-3.51338919051783,0.000442428910115314,0.00557389028604356,"BH"
"s__Aeromonas sp. CU5",1.11389855212715,-0.0113471839380937,0.186920711491627,-0.0607058674640344,0.951593458741195,NA,"BH"
"s__Aeromonas veronii",20.1671622626562,1.10666838682381,0.223516752592065,4.95116528846303,7.37704127642693e-07,2.41399489153232e-05,"BH"
"s__Aeromonas virus 65",1.03568798036214,-0.0133652474163826,0.193552311233408,-0.0690523783013121,0.944947927105469,NA,"BH"
"s__Aeropyrum camini",1.08627012832425,-0.0322021919306192,0.189144570045545,-0.170251738777725,0.864812163939982,NA,"BH"
"s__Aeropyrum pernix",1.10918737935393,0.145849555370956,0.188176122308936,0.775069406157225,0.43829864840168,NA,"BH"
"s__Afipia sp. GAS231",2.9573029715495,0.300135922685355,0.189892089011379,1.58056043433895,0.113978578445172,0.301908388982416,"BH"
"s__African swine fever virus",1.1046285329218,0.0139651945284093,0.187763130555036,0.0743766600350538,0.940710679948517,NA,"BH"
"s__Agarilytica rhodophyticola",1.11860052619487,-3.07513725526308e-05,0.18654993802136,-0.000164842577160812,0.999868474653316,NA,"BH"
"s__Agarivorans gilvus",1.05409280465308,-0.0663139326119763,0.191770386965972,-0.345798606662577,0.729494072357371,NA,"BH"
"s__Aggregatibacter actinomycetemcomitans",1.11449206839666,0.0848158396174902,0.222261176758976,0.38160438477956,0.70275483135892,NA,"BH"
"s__Aggregatibacter segnis",1.33953750984755,-0.123611017907125,0.233150971855886,-0.530175863832687,0.595990003844457,0.782512801343925,"BH"
"s__Agrobacterium fabrum",26.5911005019733,0.173560491689769,0.255034738216273,0.680536670822419,0.496164710568507,0.710668242006205,"BH"
"s__Agrobacterium larrymoorei",8.25892435380586,-0.220575881636799,0.106481896597059,-2.07148716059676,0.0383132930891214,0.142220548692079,"BH"
"s__Agrobacterium rhizogenes",1.11851566556498,-0.0238391103695239,0.18651929340311,-0.127810426120381,0.898298998887798,NA,"BH"
"s__Agrobacterium sp. H13-3",1.05411026015873,0.0600527394272784,0.192226565149002,0.312406037015379,0.754731962935263,NA,"BH"
"s__Agrobacterium sp. MA01",1.13240902865333,0.0333919437757786,0.18571684732642,0.179800294138572,0.857309352691058,NA,"BH"
"s__Agrobacterium sp. RAC06",1.38078280382025,0.390451388297021,0.173220734626798,2.25406842395769,0.0241918637525796,0.102214257832952,"BH"
"s__Agrobacterium sp. T29",1.201551904956,0.0114683166238603,0.180351231975933,0.0635887900415935,0.949297657928519,NA,"BH"
"s__Agrobacterium tumefaciens",192.18274965415,0.498239513079098,0.221225392447472,2.2521804914298,0.0243108683291049,0.102214257832952,"BH"
"s__Agrobacterium vitis",51.3363884869488,-0.237794345640457,0.0946303268167245,-2.51287672398095,0.0119751172295343,0.0631723006746637,"BH"
"s__Agrococcus carbonis",1.46815643593416,0.273691937223049,0.190561663330632,1.43623818369061,0.150934577214356,0.363164983863049,"BH"
"s__Agrococcus jejuensis",1.43153241786556,0.209195626164307,0.167585346692177,1.24829306555399,0.211923752748288,0.446741151730038,"BH"
"s__Agrococcus sp. SGAir0287",1.15993635401358,-0.0858282563342317,0.183204162147134,-0.468484205425975,0.63943836342437,NA,"BH"
"s__Agromyces aureus",1.58794289345258,0.105428571657136,0.161056460342817,0.65460628796092,0.512721274598312,0.72593772665761,"BH"
"s__Agromyces flavus",1.14169214883213,0.102099456728294,0.185306101728698,0.550977306067207,0.581649231585881,NA,"BH"
"s__Agromyces sp. FW100M-8",1.07706096925605,0.0926752748985439,0.19038492008751,0.486778442620066,0.626415348829255,NA,"BH"
"s__Agromyces sp. HY052",5.20279389486925,0.342001224999873,0.15555495647799,2.19858777080025,0.0279072473171538,0.111547802935808,"BH"
"s__Agromyces sp. KACC 19306",1.09552282436055,0.088501431791974,0.188838820443489,0.468661219044517,0.639311811192445,NA,"BH"
"s__Agromyces sp. LHK192",1.10009450416619,0.0267854369003195,0.188148953462437,0.142362933236655,0.886793339119244,NA,"BH"
"s__Agromyces sp. MF30-A",1.11394377345137,0.0365085503927219,0.187078840175227,0.195150613284358,0.845275040526783,NA,"BH"
"s__Agrotis ipsilon multiple nucleopolyhedrovirus",1.04488940069454,-0.0400824604510296,0.192651742020756,-0.208056568970507,0.835184797991809,NA,"BH"
"s__Ahniella affigens",1.55152140172861,-0.129223802772369,0.187272285100166,-0.690031644048401,0.490174287784723,0.707154764807606,"BH"
"s__Akkermansia glycaniphila",1.39442696138049,-0.183130602799952,0.175397930555033,-1.04408645085179,0.296445393946481,0.547809232614112,"BH"
"s__Akkermansia muciniphila",1.12320003382,-0.0362258405630507,0.186189015333503,-0.194564864625138,0.8457336113068,NA,"BH"
"s__Alcaligenaceae bacterium SJ-26",2.52316486399741,-0.45097532388058,0.198308453030957,-2.27411044253459,0.0229593469988645,0.098655618316333,"BH"
"s__Alcaligenes aquatilis",1.10939643639091,0.0493311889495576,0.187546252693687,0.263034788704249,0.792523765431949,NA,"BH"
"s__Alcaligenes faecalis",21.0126617217115,0.182004815593558,0.178453678717508,1.01989948821213,0.307776132301957,0.55714028375001,"BH"
"s__Algibacter alginicilyticus",1.43605480508602,-0.358444720886191,0.179880541372707,-1.99268202191755,0.0462962772354325,0.161165600130548,"BH"
"s__Algoriphagus machipongonensis",1.10009891915248,-0.0216507009528572,0.187984842503628,-0.115172588728473,0.908308325096961,NA,"BH"
"s__Algoriphagus sanaruensis",1.09558356316851,-0.154539040047233,0.188230165119994,-0.821011020995045,0.411639990628252,NA,"BH"
"s__Alicycliphilus denitrificans",7.92662314381268,-0.156071434389848,0.218015105826689,-0.71587440603275,0.474068903329928,0.69302031435241,"BH"
"s__Alicyclobacillus acidocaldarius",1.9695819735779,-0.318665225856401,0.33668346408686,-0.94648315063727,0.343902212260699,0.591333876700491,"BH"
"s__Alistipes finegoldii",1.77677056934119,0.0101888995551121,0.166776917739335,0.061092983928609,0.951285156729214,0.975124591982187,"BH"
"s__Alistipes megaguti",1.13673372602439,0.74979163182228,0.321187338605191,2.33443707674896,0.0195728472680849,NA,"BH"
"s__Alistipes shahii",1.07727217040781,0.0182957234154886,0.190055720180427,0.0962650500501633,0.923310068156433,NA,"BH"
"s__Alistipes sp. 5CBH24",1.05411154747098,-0.0158349512132679,0.191921243594764,-0.0825075479747462,0.93424311638548,NA,"BH"
"s__Alistipes sp. 5CPEGH6",3.05128743504427,-0.359258006021594,0.192342226426605,-1.86780621549414,0.0617890867964435,0.195282893931702,"BH"
"s__Alistipes sp. dk3624",1.22929124266237,0.725609474735413,0.208156899232795,3.48587761159873,0.000490525370886357,0.00585945404862695,"BH"
"s__Alkalilimnicola ehrlichii",1.85933897191736,0.277043474418599,0.172425423871659,1.60674376317502,0.108110589208483,0.29070951105745,"BH"
"s__Alkalitalea saponilacus",1.25209473276819,0.514936102867715,0.18908560220652,2.72329620478084,0.0064634079096207,0.0404343194816566,"BH"
"s__Alloactinosynnema sp. L-07",17.5479220004829,0.214481881981475,0.112851680783009,1.90056435573946,0.0573590980054943,0.186548626082089,"BH"
"s__Allochromatium vinosum",1.77175892636876,0.337246140733811,0.163276510040625,2.06549086975156,0.0388765785420673,0.143299495733213,"BH"
"s__Allofrancisella guangzhouensis",1.0771294120472,-0.0805421092086786,0.189808417020395,-0.424333706971616,0.671322460265529,NA,"BH"
"s__Allokutzneria albata",2.51704503093228,-0.0542139308632589,0.145526354762654,-0.372536857338858,0.709493175379249,0.848758146249529,"BH"
"s__Alloprevotella sp. E39",2.68007417304514,1.12264468742884,0.224917898037358,4.99135327701833,5.99577192178992e-07,2.18415309521067e-05,"BH"
"s__Allopseudarcicella aquatilis",1.32585876213534,0.476511186275604,0.179055370959773,2.66125044851438,0.00778510260802531,0.0469763897455882,"BH"
"s__alpha proteobacterium HIMB5",1.07252498855448,0.0314715549863083,0.190480356263979,0.165222050208123,0.868769210218363,NA,"BH"
"s__alpha proteobacterium HIMB59",1.05874309545038,-0.00386035319399412,0.191541842328434,-0.0201540986923099,0.983920444376814,NA,"BH"
"s__Alphapapillomavirus 11",1.15489358753616,-0.0510180663043474,0.200480746984564,-0.254478632346055,0.799125809770817,NA,"BH"
"s__Alphapapillomavirus 12",1.33938488760905,-0.263469357143587,0.206501036569553,-1.27587425961828,0.201999971549803,0.433555942973191,"BH"
"s__Alphapapillomavirus 13",1.03567966376765,-0.0133650037522367,0.193552294029244,-0.06905112553312,0.944948924289672,NA,"BH"
"s__Alphapapillomavirus 7",1.04054316340868,0.127220431367754,0.195007313793919,0.65238799967369,0.51415090382424,NA,"BH"
"s__Alphapapillomavirus 9",1643.01956394685,0.986583274955503,0.446613144124007,2.20903322693424,0.0271723298771771,0.109461260698401,"BH"
"s__Altererythrobacter atlanticus",1.73973640646318,-0.21563188163385,0.165455279661875,-1.30326383101534,0.19248470472232,0.418624710577071,"BH"
"s__Altererythrobacter dongtanensis",1.22440298178445,0.0192215710958441,0.179920694154064,0.106833575682989,0.914921010353902,0.96195600050556,"BH"
"s__Altererythrobacter epoxidivorans",1.06324615903374,-0.0420665279289392,0.19103669619462,-0.220201295179872,0.825714387976503,NA,"BH"
"s__Altererythrobacter mangrovi",1.04947818368782,-0.0279067568153625,0.192271155791946,-0.14514271108642,0.884598196740496,NA,"BH"
"s__Altererythrobacter marensis",1.22898368727055,0.225886767288313,0.180188192489516,1.25361581226503,0.209981681068918,0.444851629117119,"BH"
"s__Altererythrobacter namhicola",1.21056935376906,0.0984336708072466,0.180268660234258,0.546038732852026,0.585039312805886,NA,"BH"
"s__Altererythrobacter sp. B11",1.31663254612245,0.272280873432455,0.174696572208094,1.55859310798681,0.11909271529977,0.309662126951547,"BH"
"s__Altererythrobacter sp. NS1",1.16479542579235,0.200803771762724,0.18476604445321,1.08680018753973,0.277125124870753,NA,"BH"
"s__Altererythrobacter sp. TH136",1.23864066984786,-0.165232931112025,0.17958589172455,-0.920077460012617,0.35753228219068,0.60278409378306,"BH"
"s__Altererythrobacter sp. ZODW24",1.19685587876915,0.315696252624205,0.190730987726021,1.65519120090592,0.0978857195358706,NA,"BH"
"s__Aminipila sp. JN-18",1.41786802945897,0.279682306422135,0.172620501019192,1.62021489203672,0.105186123522427,0.285371026444137,"BH"
"s__Aminobacter aminovorans",1.20604969717925,-0.000211543007904746,0.180242669636267,-0.00117365665040161,0.999063557693948,NA,"BH"
"s__Aminobacter sp. MSH1",1.50984579010421,0.145894111157242,0.189737724130323,0.76892516670556,0.441937736307942,0.671909624822725,"BH"
"s__Aminobacterium colombiense",1.22444917787336,-0.0894432096453875,0.178892283103237,-0.49998361077303,0.617086617656354,0.790212664512382,"BH"
"s__Aminomonas paucivorans",1.31175394670603,0.0788189354334349,0.17344206733995,0.454439552308543,0.649512489963348,0.813133058359059,"BH"
"s__Amphibacillus xylanus",1.12316885822592,0.0587038657254155,0.1864643331782,0.314826244380547,0.752893584109981,NA,"BH"
"s__Amycolatopsis albispora",1.33058192933581,0.156233836466158,0.178512058978124,0.87520046186518,0.381464841966334,0.626544956650496,"BH"
"s__Amycolatopsis japonica",1.1278009569235,-0.00131066754297467,0.208557392785559,-0.00628444537721237,0.994985771065873,NA,"BH"
"s__Amycolatopsis keratiniphila",1.10465496100854,-0.106447229860897,0.187607996985222,-0.567391750732683,0.570448053238264,NA,"BH"
"s__Amycolatopsis mediterranei",2.25002705183975,-0.0779139876552295,0.148208929264237,-0.525703734869571,0.599094068412809,0.783412293074251,"BH"
"s__Amycolatopsis methanolica",1.48724895197216,0.0513885162371576,0.173922132043835,0.295468527399409,0.767635991170697,0.88373523750134,"BH"
"s__Amycolatopsis orientalis",1.45899149102196,-0.163643442099753,0.165463465109264,-0.989000453917066,0.322662919582764,0.570564971331811,"BH"
"s__Amycolatopsis sp. AA4",1.13684554117528,-0.0727451643191482,0.184954107981575,-0.393314672017964,0.694087082976492,NA,"BH"
"s__Amycolatopsis sp. BJA-103",1.41759109573503,-0.13580180965368,0.167630062686243,-0.810128013301907,0.41786660547501,0.654975880505045,"BH"
"s__Anabaenopsis circularis",1.44066626342618,-0.0715478642800429,0.165995461616065,-0.431023014626313,0.666451636309253,0.824632129394869,"BH"
"s__anaerobic archaeon MK-D1",3.61263012595245,0.278603838322406,0.195777376479432,1.42306452018308,0.154717452391792,0.368274628347559,"BH"
"s__Anaerobutyricum hallii",1.56152812782793,0.713912898083964,0.198070234510155,3.60434216604797,0.000312944555047844,0.00429440689410816,"BH"
"s__Anaerococcus prevotii",9.19832884502726,-0.751584789572743,0.23548550454077,-3.19163929447989,0.00141467879210363,0.0132556026026626,"BH"
"s__Anaerolinea thermophila",1.33952143853,-0.144562702060319,0.173569515587598,-0.832880713937125,0.404912007618356,0.643202270503542,"BH"
