Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RCN2	3221.84293883717	0.0263410796411689	0.0647819981840594	0.406611101533613	0.684293642272726	0.768406062775481
EMD	3567.88394214763	-0.0235948169251178	0.0580489840339949	-0.406463908331283	0.68440177055278	0.768487742259353
NUCB1	14967.513085058	0.0215669129122259	0.0530863589788948	0.406260917626695	0.684550898348594	0.768613715708365
LOC101928942	0.334901642576635	-0.200875520245317	0.49451282832188	-0.406208916615943	0.684589103043038	NA
SAMMSON	1.64283457499422	-0.131018301551456	0.322548570228282	-0.406197123920681	0.684597767146877	0.768613715708365
PANK3	3763.95350008227	0.0251072601667975	0.0618224572495802	0.40611876790077	0.684655336439309	0.768613715708365
BTG2	6043.49588474075	-0.0398936526371217	0.0982315601375689	-0.406118487594541	0.684655542387608	0.768613715708365
MIR4450	0.0917920519810039	0.366924418143816	0.903922565928698	0.405924613428403	0.684797992409805	NA
MIR23A	5.29160874938091	-0.0634298994088913	0.156336129028288	-0.405727708643817	0.684942680669439	0.768896314657613
TFDP3	1.78225062193719	-0.133188551291923	0.328420029205024	-0.405543326983803	0.685078177250511	0.769001092560455
DLGAP3	64.4248101447045	-0.0690670639123708	0.170323867834574	-0.405504318275885	0.685106844884852	0.769001092560455
MIR548A3	0.424904302476399	-0.115337883867619	0.284578632619153	-0.405293548591802	0.685261748098046	0.769135207523082
IZUMO1	22.7392290945644	-0.0657989003993655	0.162465859041676	-0.405001400217179	0.685476481702722	0.769320658787814
CYP2D7	35.4177347226884	0.0559080394654198	0.138058542770815	0.404958927881994	0.6855077016463	0.769320658787814
PROB1	648.306879859672	0.0414665077964874	0.102405615951515	0.404924157832518	0.685533260305973	0.769320658787814
IER5L	881.411317341433	0.0411595244315295	0.101674107802476	0.404818152046051	0.685611184930157	0.769368346894649
OR8D4	0.136071587841169	-0.421936351438961	1.04245135432284	-0.404753996135429	0.6856583474256	NA
GPR45	1.23120156524082	-0.0759593602059812	0.187700552335755	-0.404683733003122	0.685710000886237	0.76943947236692
PLEKHO2	2034.30519530436	-0.0289248610748705	0.0714959528619144	-0.404566411342686	0.685796252375228	0.769496492550409
PRAMENP	6.99656594275405	-0.121543375078029	0.300466093907032	-0.404516108615023	0.68583323473867	0.76949822736128
KRTAP16-1	0.533011414094507	-0.139525728095697	0.345026258396874	-0.404391621507266	0.685924760395979	0.769558429531382
GFER	853.354819009023	-0.0294403492613894	0.0728096639277079	-0.404346726426597	0.685957769376442	0.769558429531382
URM1	3254.24218306822	0.0275474437532168	0.0681684498723386	0.404108407992346	0.686133002359591	0.769715252685773
APOL6	5973.5760943254	-0.0464720312491516	0.115065937207876	-0.403873052067494	0.686306073604952	0.769831236257921
GDPD1	68.078918310678	0.0427438959337439	0.105835413973207	0.403871391711707	0.686307294622017	0.769831236257921
HMGB3	4456.20605357266	-0.0361406484566615	0.0895415939161635	-0.403618551736967	0.686493241386767	0.770000038053391
ZNF133	981.649295805836	-0.0267694151508254	0.0663589787483909	-0.40340306098328	0.686651735295617	0.770110559102819
VPS9D1	1161.27214173651	-0.0300730342476102	0.0745511103716115	-0.40338814670508	0.686662705288914	0.770110559102819
XPNPEP1	3637.30694271619	-0.0165044269443403	0.0409215477749304	-0.403318736503202	0.686713759881629	0.770128042959747
ZNF479	0.170718051531141	-0.310698314675122	0.770422919315517	-0.403282803360993	0.686740191023803	NA
ZNF333	313.031652790263	0.0238776814404285	0.059213961549281	0.403244113646344	0.686768650230905	0.770149826469949
LINC02345	39.1079998766761	-0.0742486103948544	0.184256821678207	-0.402962613370837	0.686975728308799	0.770342263889779
MIR550A1	0.187395872316305	-0.180529390544426	0.448189973393105	-0.402796584621684	0.68709787388999	NA
LINC02048	1.2457349432392	0.0972081241090517	0.241341812984402	0.402781941956052	0.687108646735062	0.770451526585349
MEF2C-AS2	0.381290713145755	0.150263379742108	0.373243832358478	0.402587710003442	0.687251552323053	NA
NPIPA7	0.152655344464392	-0.274054030152939	0.680943505661027	-0.402462212906929	0.687343892385879	NA
UBE3D	197.446343238	-0.0242572866103973	0.0603903464298371	-0.401674904093819	0.687923296176165	0.771325160141758
DOK2	527.603370788912	0.0487672945228016	0.121486156788714	0.401422646101288	0.68810897905747	0.771493519218968
LOC105373100	0.414162418765499	-0.107272810636617	0.267276376103377	-0.401355376784689	0.688158498050367	0.771509204665378
PCAT4	0.157281593508914	-0.251629898978535	0.62782987343244	-0.400793128244818	0.688572438595277	NA
PTPN2	2410.985528906	0.0251526193384429	0.0627589285048654	0.400781529220866	0.688580979050904	0.771916467631982
LINC00921	52.8993000678174	0.0328685704994115	0.0820144920818559	0.400765397249629	0.688592857218472	0.771916467631982
LINC00106	27.8797745515187	0.0611447067324119	0.152647589341484	0.400561233860214	0.688743191852288	0.772045137883153
FAM181A-AS1	2.6025167319578	-0.128702840436441	0.321428416413805	-0.400409030017899	0.688855274347704	0.77213091841534
RGS10	1471.35758421432	-0.0316966193665152	0.0792026608892529	-0.400196395053391	0.68901186959422	0.772266581410059
OR4C12	0.120167963299564	-0.321850013424246	0.805019872420843	-0.399803811620679	0.689301023092399	NA
COX3	195854.579371825	-0.0337894395442531	0.0845208264125802	-0.399776492710959	0.689321146258437	0.772573351793649
MIR6503	0.288071629874111	-0.141751044758123	0.354658158161321	-0.39968358684603	0.68938958255738	NA
USP17L8	0.17423397395755	-0.250568048683883	0.627052272355107	-0.399596747720552	0.689453552273765	NA
MAX	3845.57664433185	0.0176217738529468	0.0441110978505255	0.399486177212361	0.689535006836919	0.772765345029484
LINC01345	0.517449599610981	-0.188041728068644	0.470754747551184	-0.399447332282502	0.689563623791679	0.772765345029484
DHH	10.4712993517979	0.0649918840385533	0.162790382390442	0.399236632313294	0.6897188536245	0.772899417197647
ST20	117.068521743854	-0.0418635716125696	0.104916091043126	-0.399019551684989	0.689878797963319	0.773038758334975
LINC01970	4.16763119754871	-0.0601633831526456	0.150877528945115	-0.39875641901937	0.690072691876362	0.773216125082312
KRTAP4-6	0.201665072709732	-0.222582695718385	0.558944407657571	-0.398219738258383	0.690468217548039	NA
NBPF7	0.47450537751908	0.142224517838935	0.357591297712964	0.397729247743321	0.690829775642255	0.774024486769082
LOC285804	0.336720813069872	-0.128841517274852	0.324143243958477	-0.397483272214544	0.691011119560782	NA
LINC01396	0.224191007073419	-0.189670505551336	0.477250912005148	-0.397423034257691	0.691055532320485	NA
PKP4-AS1	36.4303224115472	-0.0702538201321617	0.176801047016826	-0.397360882854249	0.691101356957019	0.774288822945087
AIF1	927.732919710535	-0.0494716654594731	0.124543211054446	-0.397224907248022	0.691201616607746	0.774361198196213
DEFA8P	0.134091833626808	-0.363116499688551	0.914258328175525	-0.39717056820601	0.691241684230683	NA
PML	10674.4318708716	-0.0344998788904958	0.0868734590925917	-0.397127951975817	0.691273108485812	0.774401338772669
CRYM	79.9813814467548	0.0819271411135031	0.206356370340579	0.39701774642715	0.691354374058726	0.77441162784465
OR56A4	0.108937242631042	-0.325333323144629	0.819484752787034	-0.396997408479149	0.691369371650498	NA
MIR5008	0.486659552516231	0.124225248828911	0.312933966414731	0.396969527635985	0.69138993171419	0.77441162784465
CNP	6662.99419264791	0.0193679390960087	0.0487896940354286	0.396967832631717	0.691391181662051	0.77441162784465
SCN1A-AS1	18.7456853870042	-0.0949852113411392	0.239304445880903	-0.396922050451212	0.6914249431569	0.77441162784465
PRPF40A	6461.87907463044	-0.015842825394979	0.0399210627358511	-0.396853798702891	0.691475275691795	0.774428057746523
LOC105378083	20.495861963161	0.0361415477198795	0.0911586803890807	0.396468526810845	0.69175942160959	0.774706335237352
SNRPF	2950.66798280437	0.0306367907898495	0.077291296747314	0.396380861483142	0.691824082649057	0.774738794013939
ANKRD52	3994.61405610503	0.0231614753081312	0.0584832899299143	0.396035779380531	0.692078633467064	0.774983886434473
HHEX	225.250718327757	-0.0454396041370309	0.114772054591949	-0.395911742615249	0.692170138049564	0.775046385177449
TBCA	3520.8840880493	0.025755833560657	0.0650860544214582	0.395719694327723	0.692311825055675	0.775165065540063
RNASE3	2.22831441489961	-0.0741144683765692	0.187322776650569	-0.395651130640787	0.692362411731803	0.775181736053421
LOC101927310	0.380283412092872	-0.20322063956664	0.513751933621477	-0.39556179990238	0.692428322514691	NA
LINC02539	3.38220552454384	-0.0711812532329649	0.180021654014123	-0.39540383973686	0.692544875758892	0.775346049551678
PEX5L-AS2	0.172057947407921	0.276128864066607	0.698511498475431	0.395310406012335	0.692613820641052	NA
LOC100129697	1.67970985952745	0.0717203794975638	0.181436096647732	0.395292782542675	0.692626825310604	0.775397819849449
DLGAP4-AS1	13.7608858563156	-0.0473413147653871	0.119786328767582	-0.395214673097144	0.692684464740683	0.775422370958033
LOC100289656	0.221630199227038	-0.27818403987105	0.703884958697975	-0.395212365932107	0.692686167297785	NA
LINC01758	0.149311331651048	0.301343832040752	0.763151598023648	0.394867589639004	0.692940610117063	NA
CASC23	0.130281478922128	-0.299746595897634	0.759121247930361	-0.394859973574514	0.692946231117768	NA
VARS2	1764.21225098013	0.0247574954173545	0.0627031379427067	0.394836625879489	0.692963462880005	0.775694705729125
LINC01603	0.718934424373594	0.10415372487893	0.263999057233599	0.394523094022906	0.693194880398578	0.77591375401315
LINC02669	1.02526329284332	-0.0946812831988628	0.240032221837824	-0.394452388408226	0.693247072091536	0.775932177231468
RBAK-RBAKDN	3.16163961924752	-0.0508375043042516	0.128909219408343	-0.394366706567469	0.693310320509289	0.775962973397547
GAL3ST4	814.484034676172	-0.0360737479243652	0.0915581648206912	-0.393998154015128	0.693582402120189	0.776227483483993
CST13P	0.234489383836608	-0.159095114140562	0.403919884568186	-0.393877895639241	0.693671190663389	NA
PIH1D2	41.7853949121922	-0.0331842967484427	0.0842549593710204	-0.393855708864735	0.693687571947768	0.77625555179818
CXCL9	7290.68292265881	0.0836198574228144	0.212322836305636	0.393833554966478	0.693703929101272	0.77625555179818
LINC00491	111.909195510659	-0.0738595512887187	0.187546978759756	-0.393818934205979	0.693714724300966	0.77625555179818
LINC00620	0.282451534164466	-0.160573067919118	0.407776506307482	-0.393777143693606	0.693745580557556	NA
ZNF616	402.683491818956	0.0236613218475316	0.0601932566899684	0.393089245351879	0.694253567050896	0.77679386551386
LRRTM1	2.08653917486523	-0.124147581139579	0.315840419310476	-0.393070593721382	0.694267342477227	0.77679386551386
MALRD1	12.0834851877512	-0.084908367167394	0.216149279572599	-0.392822809010915	0.694450356972039	0.776958601764533
LOC100996263	0.359780493255151	0.160354322541766	0.408306524571521	0.392730247722694	0.694518727574722	NA
LINC02317	0.102456775688902	-0.277021720229532	0.705725824728384	-0.392534480846227	0.694663339402775	NA
ZNF839	294.358374994664	-0.0251293067285518	0.0640288527075196	-0.392468483596625	0.694712093683771	0.777211391774502
LOC105378052	0.285802949019774	0.145658319833616	0.371148517353165	0.39245292119816	0.69472359030971	NA
MGAT4D	0.244388207626221	-0.180139324830616	0.45903717089185	-0.392428622894805	0.69474154067194	NA
SCARNA23	0.21517498710169	0.150462397058335	0.383459396524581	0.392381562225429	0.694776307210064	NA
PGC	2.46342144652927	-0.123631993478326	0.315154938476858	-0.392289564224627	0.694844273503422	0.777319221015239
RGR	0.722466489781162	-0.145191481092438	0.370313086394255	-0.392077640318279	0.695000848003375	0.777454327961739
AFG3L2	3978.03043896273	-0.0227925478426473	0.0581449374422714	-0.391995397110481	0.69506161477604	0.777482252349545
H3C4	80.2308153694148	-0.0550292788781807	0.140433779533858	-0.391852153099059	0.695167457692366	0.777560592551238
PDILT	0.254786528121031	-0.196670836226803	0.502092794846461	-0.391702167896962	0.695278288037666	NA
MCUB	1616.75362883244	-0.0318774317866761	0.0813916068802836	-0.391655024498578	0.695313125613588	0.777683467561116
LDLR	10677.85827928	-0.0367791367443399	0.0939539887001102	-0.39145902428618	0.69545797086447	0.777805409833228
SCAF11	6125.87040054388	0.0213917182419548	0.0546709262326596	0.391281430845335	0.695589223005825	0.777912137692305
ZNF215	91.5290425897937	-0.0648554617317962	0.165861895566588	-0.391020864136686	0.695781813846599	0.778087449154336
EIF1B	1405.39115678898	-0.0229276382539407	0.0586577764036746	-0.390871247763568	0.695892407614871	0.77817105058741
RABIF	1077.6759558495	-0.0204239947108138	0.052262848629807	-0.390793752087318	0.695949693586478	0.778193433636395
SNX24	734.013524073091	0.0235901270179424	0.0603718370328219	0.390747212232707	0.695984097382106	0.778193433636395
PCMTD2	1644.29292908901	0.0244491066274378	0.06260680871874	0.390518333832906	0.696153300947853	0.778327526434379
STH	0.106836878987281	-0.269567790088765	0.690295978332189	-0.39051044559185	0.696159132779224	NA
ROCK1	2855.4317349174	-0.0278549043475637	0.0713335690627308	-0.390488022869964	0.696175710151275	0.778327526434379
WASHC2A	1500.33887652417	0.018154528162459	0.0465016101217681	0.390406442162326	0.696236024916374	0.778354884733272
OSTM1-AS1	1.47944201574745	0.12530173399356	0.321174496710095	0.390136001697116	0.696435982410353	0.778500831032593
MPPE1	662.972957083774	0.0236767206584652	0.0606925229053672	0.39010934996692	0.696455689232303	0.778500831032593
FRMD8	5578.0665025129	0.027137458435575	0.069568168598589	0.390084416224311	0.696474125925405	0.778500831032593
CCDC172	0.224249240070968	0.234309252337514	0.600804002204907	0.38999282873885	0.696541849763005	NA
RBM25	4781.63277573564	-0.0177209709601583	0.0454559629073819	-0.389849204080559	0.696648057058695	0.778621982108923
HNRNPC	21060.9558424861	-0.0150206335553681	0.0385360226407443	-0.389781625763493	0.696698031804628	0.778621982108923
DOCK7	1816.99504038065	-0.0244622367347639	0.0627630417267411	-0.38975543666714	0.696717399220268	0.778621982108923
SLC30A6	1913.62889684661	0.0167489202863072	0.0429766489416219	0.389721411482278	0.696742561891836	0.778621982108923
RUVBL2	6227.36969878387	-0.0258084333161554	0.0662287585144482	-0.389686201207065	0.696768601325501	0.778621982108923
COG4	4018.67807744871	-0.0203501236789331	0.0522270869730943	-0.389646921901211	0.696797650394783	0.778621982108923
KRTAP12-3	0.277665169052338	-0.284569075474336	0.730329226794933	-0.389644923185088	0.696799128560163	NA
GPR6	0.113510606746864	-0.329324348608287	0.845795149085055	-0.389366561116525	0.697005004541311	NA
SMCO2	66.5611345619201	-0.0443185639254616	0.113868302479232	-0.389208962990774	0.697121573666994	0.778943859842481
NPY1R	18.3455342582706	-0.0907517275529632	0.233240643335745	-0.389090538660228	0.697209172184854	0.778985663317717
ZNF431	786.086071147623	-0.034361417417491	0.0883187540329823	-0.389061392381722	0.697230732316056	0.778985663317717
LINC02424	0.112448391752639	-0.317955631101994	0.817279441877434	-0.389041513599796	0.69724543722028	NA
SMDT1	1387.54584798226	0.0293061572007722	0.0753472741284235	0.388947809191108	0.697314754586041	0.779039455463079
FAM210B	4157.59299000222	-0.0286307128027116	0.0736438618311258	-0.388772561498272	0.697444399967115	0.779107332463883
CCDC51	1144.07927985089	-0.0257680808822903	0.0662812668228903	-0.388768684086033	0.697447268513259	0.779107332463883
FOXK1	5101.46472037265	0.0260418410833977	0.0669955319105861	0.388710117536701	0.697490597124715	0.779115654144196
TMEM147-AS1	229.492752845829	0.0394780643709456	0.101584640235959	0.388622377155117	0.697555510920171	0.779142399758266
MIR4668	1.20825681219214	-0.0888014205723383	0.228527579426502	-0.388580760340562	0.697586301455225	0.779142399758266
LINC01550	104.233683051745	-0.0627316338616224	0.161611355974718	-0.388163526524931	0.697895022763174	0.779447123350426
DSTNP2	157.073080562299	0.0305810684324756	0.0788649234281821	0.38776514454267	0.698189841813188	0.779736289599536
SPATA13-AS1	0.369661289339415	-0.127478905698143	0.32888217573221	-0.387612692643891	0.698302674539761	NA
SPAST	1585.9268827165	0.0282228605423958	0.0728282062831808	0.387526509065124	0.698366463695765	0.779855489631202
KLRG2	403.056057354038	-0.0619539142665351	0.159871212671827	-0.387523890205988	0.698368402089263	0.779855489631202
ZNF492	6.63292779012655	-0.0872897546550992	0.225294836838245	-0.387446760343516	0.698425491961689	0.779879136008026
