Taxonomy	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	tax_class
s__Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)	1.04657154300235	-0.0353239356185514	0.187688344872034	-0.188205269978992	0.850715741465749	NA	species
s__Mesotoga prima	1.04657016062913	-0.0353239144048563	0.187688341913115	-0.188205159919887	0.850715827738654	NA	species
s__Snake atadenovirus A	1.04652570913623	-0.0353232500770382	0.187688247691972	-0.188201714872471	0.850718528236244	NA	species
s__Halomonas sp. HL-93	1.04654674708991	-0.0353235653612152	0.187691003732771	-0.188200631136844	0.850719377753346	NA	species
s__Nonlabens sediminis	1.04650171377693	-0.0353228899994414	0.187688196757845	-0.188199847457722	0.8507199920627	NA	species
s__Mycoplasma hyosynoviae	1.04653312767638	-0.0353233606405998	0.187696417635468	-0.18819411198994	0.850724487976362	NA	species
s__Vibrio sp. dhg	1.04652845238037	-0.0353232889691689	0.187696407481699	-0.188193740322989	0.850724779318506	NA	species
s__Agrobacterium sp. H13-3	1.04655264856824	-0.03532365550418	0.187699237889629	-0.188192855236584	0.850725473119774	NA	species
s__Natronobacterium gregoryi	1.04655648727211	-0.0353237154710101	0.187701906785349	-0.188190498839233	0.850727320252392	NA	species
s__Propionibacterium virus PHL116M00	1.04652055924666	-0.0353231672278486	0.187704650314576	-0.188184827433152	0.850731765957217	NA	species
s__Streptococcus phage Dp-1	1.04659355800061	-0.0353242884332177	0.187713130240244	-0.188182299171124	0.850733747814133	NA	species
s__Enterobacter sp. N18-03635	1.04653115231863	-0.0353233281798333	0.187715904912454	-0.188174402144065	0.850739938150766	NA	species
s__Pseudomonas sp. WCS374	1.04654022948975	-0.035323473355698	0.18777028425787	-0.188120678920565	0.850782051057804	NA	species
g__Sulfuriflexus	1.1205546306225	-0.034157692955208	0.181968646943088	-0.18771196867717	0.851102447407407	NA	genus
s__Sulfitobacter sp. D7	1.50821824746231	0.0296502306077593	0.157978960806231	0.187684679380356	0.851123840923378	0.956576266013924	species
g__Marmoricola	1.62277275083212	0.0347129322595571	0.185253736674181	0.187380470066356	0.851362334030204	0.972010652346986	genus
f__Sedimentisphaeraceae	1.88253028991798	0.0318158480929915	0.169858578232867	0.187307867662555	0.851419254655566	0.968453773005539	family
s__Marmoricola scoriae	1.61233932566916	0.0346547206056452	0.185218724382029	0.187101604987663	0.851580969783269	0.956576266013924	species
s__Pyrobaculum neutrophilum	1.38453311555406	0.0324248088699657	0.173622121984474	0.186755054594168	0.851852688061057	0.956576266013924	species
f__Holosporaceae	3.30223184075825	0.0197835421719597	0.105938513285239	0.186745514529666	0.851860168347304	0.968453773005539	family
s__Trypanosoma brucei	214.776618998051	0.0175932892204973	0.0943869863366567	0.186395285021031	0.852134789649014	0.956576266013924	species
c__unclassified-s__Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)	1.05200599532802	-0.0349515281277605	0.187672371031613	-0.186236940129418	0.852258956633878	0.998522042232446	class
s__Pseudomonas silesiensis	1.11543920837871	0.0334209520871462	0.179501870053957	0.186187208395657	0.85229795479189	NA	species
s__Virgibacillus halodenitrificans	1.11540391166643	0.0334185659293234	0.179491410804553	0.186184763825343	0.852299871761102	NA	species
s__Saccharospirillum mangrovi	1.11533550349831	0.0334190327703095	0.17949477446659	0.18618387565667	0.852300568240365	NA	species
s__Thermoanaerobacterales bacterium SK-G1	1.11529566413979	0.0334177139842236	0.179508121104898	0.186162686002911	0.85231718466155	NA	species
s__Neisseria weaveri	1.11536299745003	0.0334207376684298	0.179581010397746	0.186103962743097	0.852363234384081	NA	species
g__Sextaecvirus	1.06577454798498	0.0342616200058297	0.184155125061038	0.186047605215841	0.852407429415017	NA	genus
s__Streptomonospora sp. M2	2.47937491978213	0.0279292925805858	0.150184772989993	0.185966206989884	0.852471261939026	0.956576266013924	species
f__Polyangiaceae	31.4921310307082	0.0285156277636146	0.153536649530477	0.18572521838152	0.852660250973502	0.968453773005539	family
s__Sulfuriflexus mobilis	1.11525414298435	-0.0337676869573112	0.181959736765584	-0.185577796261674	0.852775867099029	NA	species
s__Sporosarcina psychrophila	1.11528225654941	-0.0337674340635263	0.182040605400381	-0.185493967069919	0.852841611740061	NA	species
g__Sporisorium	134.509673209172	-0.0170446290435425	0.0918905392323384	-0.185488399414508	0.85284597831612	0.972010652346986	genus
s__Serratia ficaria	1.11521657436	-0.0337674965398772	0.182431701145644	-0.18509664892572	0.853153229963573	NA	species
s__Bacteroides helcogenes	1.31892675240138	0.0306344708667743	0.165666310459093	0.184916720737489	0.853294355909661	NA	species
g__Streptomonospora	2.48896470156176	0.0275904862582428	0.14924154640428	0.184871350659306	0.85332994248829	0.972010652346986	genus
s__Polynucleobacter duraquae	2.01238603869315	-0.0258427969395142	0.140350444608358	-0.18413049571469	0.853911083353105	0.95661106993958	species
g__Saccharospirillum	1.12097789439917	0.0330301773292778	0.179500408934291	0.184011710755317	0.854004267942258	NA	genus
f__unclassified-s__Thermoanaerobacterales bacterium SK-G1	1.13327071084989	0.0330389626348618	0.179592289661614	0.183966487075328	0.854039745612674	NA	family
g__unclassified-s__Thermoanaerobacterales bacterium SK-G1	1.12078670442315	0.0330245178926035	0.179514796262407	0.183965436722718	0.854040569610685	NA	genus
g__Trypanosoma	215.798439525988	0.0173323760982431	0.094244521299364	0.183908580141094	0.854085173641008	0.972010652346986	genus
s__Caldicellulosiruptor changbaiensis	1.1699461317839	0.032285829911046	0.17558607705489	0.183874658244988	0.854111785615735	NA	species
s__Anaerolinea thermophila	1.31902181695667	0.0306328764923438	0.166759366124265	0.183695088343746	0.854252662276374	NA	species
s__Micromonas commoda	70.0052335204877	0.0135189798928296	0.0735975256709401	0.18368796735469	0.854258248949635	0.95661106993958	species
s__Pandoraea sp. XY-2	1.16995862597062	0.0322833149378668	0.175847956326117	0.183586523337218	0.854337836240875	NA	species
s__Mesoplasma coleopterae	1.03220467051194	-0.0346512161191943	0.188931415071904	-0.183406322902978	0.854479215057755	NA	species
s__Clostridium estertheticum	1.37313928606085	0.0297668279885205	0.162707049998325	0.182947376827415	0.854839308831601	0.95661106993958	species
s__Clostridium acetobutylicum	1.86312773582843	0.0376085972166238	0.205631595789557	0.182893086406392	0.854881907651229	0.95661106993958	species
p__Chordata	101754259.937307	-0.000493277467738681	0.00270407254874385	-0.182420204653099	0.855252970806318	0.994517608129793	phlyum
o__Salinisphaerales	1.09783320275115	-0.0335646830624729	0.184639626320661	-0.181784829894432	0.855751590148656	0.999754298260477	order
g__Anaerolinea	1.32557991426552	0.0302661401652981	0.166572266845805	0.181699755538029	0.855818357831378	0.972010652346986	genus
o__Glycomycetales	1.09648768767377	-0.0335439495834012	0.184669932617447	-0.181642723901835	0.855863117727487	0.999754298260477	order
g__Maribacter	3.55291674074676	0.0184682993002005	0.101686807308791	0.18161942329567	0.855881404776402	0.972010652346986	genus
s__Klebsiella sp. FDAARGOS_511	1.07516325828352	0.033123912631731	0.182717645725265	0.181284694755405	0.856144118804182	NA	species
s__Natrinema versiforme	1.07517494574104	0.0331233109201392	0.182732676441205	0.181266490291881	0.856158407161609	NA	species
s__Mycobacterium sp. QIA-37	1.07524701618509	0.033125202262672	0.182748310777513	0.181261332166295	0.856162455690586	NA	species
s__Desulfobacula toluolica	1.07521297360382	0.0331222181440234	0.182812420106858	0.181181443386957	0.856225159578912	NA	species
g__Wolbachia	4.5099973690872	-0.0164532392689101	0.0909509969082979	-0.180902242176622	0.856444308888332	0.972010652346986	genus
s__Anoxybacillus gonensis	1.10104474750078	-0.0331151962712219	0.183060660838904	-0.18089739280666	0.85644811533099	NA	species
o__Sedimentisphaerales	1.87116741784305	0.0307396305373272	0.169953609335307	0.180870713234927	0.856469057133802	0.999754298260477	order
g__Aeropyrum	1.17556139636985	-0.0321784299201814	0.178084481804837	-0.180691936737339	0.856609388160939	NA	genus
s__Propionibacterium virus PA6	1.10093559606852	-0.0331200345538459	0.183316917695505	-0.180670911175036	0.856625892522927	NA	species
g__Thermanaerovibrio	1.39689623524314	-0.0294832432158931	0.163472144067892	-0.180356374378062	0.856872800851055	0.972010652346986	genus
o__Kosmotogales	1.16766723077046	-0.0322843428425688	0.179135697825328	-0.180222832380672	0.85697763425821	0.999754298260477	order
g__Methylotenera	1.68941906800333	-0.0268392784127386	0.148995564153343	-0.180134748072877	0.857046783759618	0.972010652346986	genus
c__Mammalia	102894669.825955	0.000492560662694392	0.00273527544637905	0.180077170416765	0.857091984982739	0.998522042232446	class
f__Granulosicoccaceae	1.77707773940292	-0.0262088971963352	0.145659992336872	-0.179932023720838	0.857205934183995	0.968453773005539	family
s__Pseudomonas oryzae	1.25299006137517	-0.0311658100407909	0.17346574335666	-0.179665503042358	0.857415177272761	NA	species
g__Bacterioplanes	1.244765034855	-0.0309628177529167	0.172705683162088	-0.179280827278031	0.857717200565226	0.972010652346986	genus
s__Geovibrio thiophilus	1.12961672248875	0.0319595867036363	0.178450592679918	0.179094875638555	0.857863205604983	NA	species
s__Cellulomonas sp. JZ18	1.32177351615678	-0.0300829402022458	0.167981362862769	-0.179084987105515	0.857870969994647	NA	species
g__Desulfobacula	1.08051777690855	0.0327246023460271	0.182855621971658	0.178964157586028	0.857965845386914	NA	genus
s__Bacillus gobiensis	1.16980998800108	-0.0317681675863314	0.177737219308758	-0.178736719916525	0.858144435110164	NA	species
s__Gordonia sp. HY186	1.12984407003528	0.03195798640598	0.178958227712501	0.178577910691656	0.858269140374328	NA	species
s__Amycolatopsis sp. AA4	1.1698658235884	-0.0317668738943596	0.17799755813682	-0.178468031959976	0.858355424940222	NA	species
s__Streptomyces coelicolor	1.16982027527435	-0.0317696320523432	0.178035042073214	-0.17844594908051	0.858372766186159	NA	species
g__Salinisphaera	1.09226279803362	-0.0328453193367706	0.184238689785785	-0.178275905972627	0.858506299944406	NA	genus
g__Thermobacillus	1.09243634495524	-0.0328476837784389	0.184259065727958	-0.178269023826136	0.858511704535013	NA	genus
g__Salilacibacter	1.09187116080959	-0.0328430904074591	0.184260237756969	-0.178242961190453	0.858532171738056	NA	genus
c__unclassified-s__Leptopilina boulardi filamentous virus	1.04030566027449	0.0331786554554367	0.186146067901281	0.178239894237424	0.858534580247852	0.998522042232446	class
g__Gilvibacter	1.09271189584308	-0.0328495124980599	0.184360653045766	-0.178180712399111	0.858581056612706	NA	genus
f__Salinisphaeraceae	1.10506088990045	-0.0328416018029019	0.184328153737504	-0.178169211468752	0.858590088518728	NA	family
f__Glycomycetaceae	1.10383189327039	-0.0328302698968843	0.184351364264051	-0.178085310233239	0.858655978363294	NA	family
s__Serratia sp. FS14	2.04045767797936	-0.0511597462649407	0.28778543953622	-0.177770447133764	0.858903257403859	0.960442585469683	species
o__unclassified-s__Planctomycetes bacterium EC9	1.08263087449662	-0.032871270453692	0.185775193698114	-0.176941117914311	0.859554640724761	0.999754298260477	order
g__Geovibrio	1.13526677211494	0.0315743158838441	0.178447164864649	0.176939296893806	0.859556071121421	NA	genus
s__Bacterioplanes sanyensis	1.23865102114371	-0.0305669735695697	0.172785066835858	-0.176907496286167	0.859581050311988	NA	species
o__unclassified-s__Planctomycetes bacterium Mal4	1.30443520895626	-0.0299782823628592	0.169536216224426	-0.176825241417297	0.859645661680259	0.999754298260477	order
g__Oceanispirochaeta	1.17646831603314	-0.0322156641094866	0.182526928321533	-0.176498144168277	0.859902606535413	NA	genus
f__Kosmotogaceae	1.17540505705884	-0.0315541442745681	0.178819469383165	-0.176458102595952	0.859934061430127	NA	family
g__Crenobacter	1.16203596458544	-0.0315250319304003	0.178796830757635	-0.17631762149707	0.860044418948209	NA	genus
g__Aeribacillus	1.16185151105489	-0.0315168614073359	0.17877063072664	-0.17629775807822	0.86006002324385	NA	genus
s__Puerto Almendras almendravirus	1.03507252668633	0.0328072001687034	0.186153003350522	0.176237823608616	0.860107106868673	NA	species
s__Aeromonas virus 65	1.03506241884975	0.0328062091058552	0.18614767119017	0.176237547835558	0.860107323513021	NA	species
s__Macacine betaherpesvirus 9	1.03504737616642	0.0328060121361346	0.18614765493068	0.176236505092429	0.860108142680902	NA	species
s__Thermococcus nautili	1.0350731284579	0.0328064335092654	0.186150367219159	0.17623620087003	0.860108381674803	NA	species
s__Leptopilina boulardi filamentous virus	1.03505764603259	0.0328059917838815	0.186150314865462	0.17623387748547	0.860110206901575	NA	species
s__Brucella sp. 09RB8471	1.03509329537611	0.0328066086486765	0.186161276665678	0.176226813848044	0.860115756026337	NA	species
s__Corynebacterium aquilae	1.08664744800565	-0.0324498696107322	0.184167168753633	-0.176197906664578	0.860138465300091	NA	species
s__Salinisphaera sp. LB1	1.08671011306435	-0.0324514929664138	0.184211007699319	-0.176164787173757	0.860164483874139	NA	species
s__Thermobacillus composti	1.08675480822656	-0.0324515543903842	0.184229137099209	-0.176147784771465	0.860177840970071	NA	species
s__Salicibibacter halophilus	1.0866350178737	-0.0324513201973991	0.18423082581429	-0.1761448989547	0.860180108073169	NA	species
o__Bacillales	16620.0120872369	0.0212960328588854	0.120934320959388	0.176095856742248	0.860218635904019	0.999754298260477	order
s__Gilvibacter sp. SZ-19	1.08677923013484	-0.0324511869261963	0.184319192850399	-0.17605972782517	0.860247019192114	NA	species
s__Hafnia alvei	1.52243711270814	0.0286279284446218	0.162685338991045	0.175971163856367	0.860316596816761	0.961104716421446	species
g__Micromonas	70.2712962413723	0.0127717467378622	0.0729512841203894	0.175072267635281	0.861022848925312	0.972010652346986	genus
s__Actinomyces oris	2.10407611394543	0.0396769857454005	0.227032005591518	0.174763842842442	0.86126520026999	0.961104716421446	species
s__Methylobacterium radiotolerans	4.25313885997734	-0.0460402099875255	0.263487112175705	-0.174734200877438	0.861288492763249	0.961104716421446	species
s__Oceanispirochaeta sp. K2	1.16997186244736	-0.0317883517635905	0.182247998212527	-0.174423599026426	0.861532569242924	NA	species
s__Arsenophonus nasoniae	1.1555093249428	-0.0311212596008544	0.178726975337529	-0.174127378041739	0.861765357300746	NA	species
g__Almendravirus	1.04022336836924	0.0324190893345253	0.18621016551967	0.174099460381505	0.861787297277116	NA	genus
s__Agromyces sp. LHK192	1.0895345626806	0.0316160976459618	0.181598475962844	0.174098915083574	0.861787725817805	NA	species
s__Bacillus butanolivorans	1.15541701378275	-0.0311238321118167	0.178773291238733	-0.174096655580694	0.861789501524448	NA	species
s__Citrobacter sp. LY-1	1.15545547025834	-0.0311213108830737	0.178761878238309	-0.174093666892365	0.861791850287174	NA	species
g__unclassified-s__Aeromonas virus 65	1.04017809522972	0.0324145474049803	0.18620397070099	0.174080860268185	0.861801914823709	NA	genus
s__Georgenia sp. Z443	1.155449567007	-0.031122782079172	0.178792650430329	-0.174071931951698	0.861808931468862	NA	species
g__unclassified-s__Leptopilina boulardi filamentous virus	1.04016101951731	0.032412894246408	0.186207129569484	0.174069029050324	0.861811212822783	NA	genus
s__Crenobacter cavernae	1.1556388306649	-0.0311253519435917	0.178813359344333	-0.174066143926388	0.86181348020678	NA	species
s__Aeribacillus pallidus	1.15556551220668	-0.0311204625610285	0.178788621007599	-0.174062881550531	0.86181604406987	NA	species
f__Rhabdoviridae	1.05184055578866	0.0324286368979979	0.186313335230975	0.174054298678061	0.861822789256071	NA	family
s__Micromonospora coxensis	1.15548058948	-0.0311229602691077	0.178811894980198	-0.174054194059933	0.861822871474384	NA	species
f__unclassified-s__Leptopilina boulardi filamentous virus	1.05179785424277	0.0324255264248205	0.186309702058429	0.174040997685947	0.861833242381136	NA	family
s__Geobacillus sp. WCH70	1.08951720791645	0.0316154570334711	0.181668940025276	0.174027860949001	0.861843566443355	NA	species
g__unclassified-s__Planctomycetes bacterium EC9	1.07770246858618	-0.0321601493346722	0.185384680106938	-0.173477923397558	0.862275779360381	NA	genus
